points,superior_rating,price,Rich,Soft,age,rich,year,soft,light,fruity,attractive,great,richness,dense,intense,powerful,long,variety
91,1,1.8154477680247336,0,0,0.0,0.0,0.0,0.0,0.2740931451312749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
84,0,1.4425776540291462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Melon
87,0,1.595344300060418,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
94,1,1.9052117680286593,1,0,0.23816475321216818,0.2516249644477322,0.2735899198536915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369281702772705,0.3810546679858091,0.0,Chardonnay
89,0,1.7886649117766558,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524110105427763,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
91,1,1.740211110170909,1,0,0.0,0.0,0.0,0.0,0.0,0.375277652206608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
88,0,1.7230287407457363,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
94,1,1.8732680991352706,0,0,0.0,0.0,0.0,0.0,0.2314921960726674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
86,0,1.505645500223933,0,0,0.0,0.0,0.0,0.0,0.0,0.32610711554905436,0.36023944824438703,0.0,0.0,0.0,0.0,0.0,0.0,Gamay
88,0,1.7886649117766558,1,0,0.27078269371078895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38848285673061217,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
88,0,1.6288914380896082,1,0,0.0,0.2231138174960172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
86,0,1.8000037821168613,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style White Blend
87,0,1.7886649117766558,0,1,0.0,0.0,0.0,0.39624494584195713,0.42218692019097986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
89,0,1.7557076861710752,1,1,0.0,0.0,0.0,0.27526876068817685,0.0,0.0,0.0,0.0,0.3317494647132742,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.70382474956942,1,0,0.1972644934845808,0.2084131698347442,0.22660606254506066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
93,1,1.9074987132616241,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3007023998350352,0.0,0.0,0.0,0.0,0.0,Pinot Noir
88,0,1.9074987132616241,0,0,0.2843693708376008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4196595020441187,0.0,0.0,0.0,Pinot Noir
87,0,1.657450685768658,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
90,1,1.731849630033596,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
87,0,1.956696898014416,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrah
86,0,1.4761827010096757,0,1,0.0,0.0,0.0,0.31920196514086246,0.0,0.3382863501587655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cabernet Franc
91,1,1.7697806703348378,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Gris
88,0,1.657450685768658,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993802617052961,0.0,0.0,0.0,0.0,Rhône-style Red Blend
87,0,1.657450685768658,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329490509157094,0.0,0.0,Rhône-style Red Blend
92,1,1.9645948369824482,1,1,0.0,0.21630101697748458,0.0,0.24371371807915929,0.0,0.0,0.0,0.0,0.2937198369837235,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.5551302597192842,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
88,0,1.505645500223933,0,0,0.0,0.0,0.0,0.0,0.0,0.265816431629046,0.0,0.0,0.0,0.0,0.32669730724279916,0.0,0.0,Riesling
89,0,1.762908032820627,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrah
91,1,1.982731063547373,0,0,0.2660557200043756,0.0,0.0,0.0,0.3374514434023654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
93,1,1.740211110170909,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrah
86,0,1.505645500223933,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Blend
86,0,1.6128303280571636,0,1,0.0,0.0,0.0,0.2657995665506125,0.566402683833138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Blanc
96,1,2.096305900036002,0,0,0.2632295265496236,0.0,0.0,0.0,0.0,0.0,0.0,0.3739230264683356,0.0,0.0,0.0,0.0,0.42701371316500136,Bordeaux-style Red Blend
91,1,1.576205308822663,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811238519628306,0.0,0.0,0.0,0.31663570383538975,0.0,Bordeaux-style Red Blend
88,0,1.670230418137594,1,0,0.0,0.2200893367879419,0.0,0.0,0.0,0.2628084553307837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
95,1,1.9553110970933798,1,0,0.25376529253428526,0.2681071898792852,0.0,0.0,0.0,0.0,0.0,0.3604788848759875,0.0,0.0,0.0,0.0,0.0,Pinot Noir
84,0,1.4761827010096757,0,1,0.0,0.0,0.0,0.31578659229107425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viognier
91,1,1.8248447612628298,1,0,0.0,0.247760517398387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636102878167634,0.0,0.0,Bordeaux-style White Blend
82,0,1.6437137027175575,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
93,1,1.9620383491298548,0,1,0.24758974440556575,0.0,0.28441680565625305,0.29473404380747575,0.0,0.0,0.0,0.0,0.0,0.3653817868725675,0.0,0.39613430022160795,0.0,Champagne Blend
84,0,1.576205308822663,0,1,0.0,0.0,0.0,0.33674082598351635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.8418319666715754,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431719075529216,0.0,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.8154477680247336,0,0,0.2181205234709823,0.0,0.25056426582866154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3382025141448294,0.0,0.0,Chardonnay
93,1,2.094702396445903,1,0,0.0,0.2761469136999451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41819010584339833,0.0,Chardonnay
92,1,1.713704021675243,1,0,0.0,0.24878582797314255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36511502100469495,0.0,0.0,Gamay
85,0,1.6128303280571636,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chenin Blanc-Chardonnay
85,0,1.6821606241402574,0,1,0.0,0.0,0.0,0.3791821045077429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.4425776540291462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3441009159641902,0.0,0.0,0.0,Bordeaux-style Red Blend
94,1,2.0344658343121402,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34511863586096514,0.36260556726420184,0.0,0.0,Bordeaux-style Red Blend
86,0,1.8053469041633896,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35869263001753743,0.0,0.0,0.0,0.0,0.0,Champagne Blend
86,0,1.845748636271712,0,1,0.0,0.0,0.0,0.0,0.295611801190591,0.2940354184698612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
89,0,1.9097376172084048,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
90,1,2.074793973549133,0,1,0.2347098443201362,0.0,0.2696211199614976,0.2794016436503973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Champagne Blend
88,0,1.595344300060418,1,0,0.0,0.2891652874420836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Melon
90,1,1.713704021675243,0,0,0.0,0.0,0.0,0.0,0.0,0.281900472305323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
86,0,1.7697806703348378,0,1,0.0,0.0,0.0,0.2667430194385019,0.2842065622310817,0.0,0.6245582799284327,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
87,0,1.6128303280571636,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
84,0,1.4425776540291462,0,1,0.0,0.0,0.0,0.3058463531658494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
95,1,1.9028750102300043,0,0,0.0,0.0,0.0,0.0,0.0,0.16786044868665298,0.0,0.0,0.0,0.0,0.2063061197624821,0.0,0.0,Alsace white blend
85,0,1.6933326949318146,0,1,0.0,0.0,0.0,0.3457991653779103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gewürztraminer
87,0,1.657450685768658,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
84,0,1.4425776540291462,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2939708079082751,0.0,0.0,Rosé
87,0,1.657450685768658,0,0,0.0,0.0,0.0,0.0,0.0,0.4294255218505905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
95,1,1.9785439744446591,0,0,0.2940778201731407,0.0,0.337819623461425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
84,0,1.595344300060418,0,1,0.0,0.0,0.0,0.37234482111561756,0.3967220652918132,0.0,0.0,0.4443193979748039,0.0,0.0,0.0,0.0,0.0,Rosé
89,0,1.8495468204444896,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4153554348674198,0.0,Chardonnay
87,0,1.6128303280571636,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2741298523245951,0.0,0.0,Rhône-style Red Blend
89,0,1.670230418137594,0,0,0.28213693719535426,0.0,0.3241026264128962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gamay
90,1,1.505645500223933,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
90,1,1.657450685768658,0,0,0.0,0.0,0.3466367582980429,0.0,0.0,0.3806874684486632,0.42053250925421765,0.0,0.0,0.0,0.0,0.0,0.0,Cabernet Franc
89,0,1.9730018022033708,0,0,0.0,0.0,0.0,0.0,0.379494890002697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Viognier
90,1,1.6437137027175575,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3118100058910992,0.0,0.0,0.0,0.0,Malbec
90,1,1.6288914380896082,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
88,0,1.740211110170909,0,1,0.0,0.0,0.0,0.24770887116542653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
85,0,1.505645500223933,0,0,0.0,0.0,0.0,0.0,0.2733401842485612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gamay
94,1,1.9645948369824482,1,0,0.22972925345886663,0.2427127207303234,0.2638997046967256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
85,0,1.7481522745802391,0,1,0.0,0.0,0.0,0.26579929773402805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
85,0,1.856811092535303,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
89,0,1.8821410439198347,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
94,1,2.070661661139704,0,0,0.1964961198268616,0.0,0.0,0.0,0.0,0.0,0.2738429356056921,0.0,0.0,0.28998011831321585,0.0,0.0,0.0,Pinot Noir
95,1,1.9895866373623108,1,0,0.0,0.25775527167678064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36003569728790763,0.0,0.0,0.0,Bordeaux-style Red Blend
90,1,1.8955467076713148,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
90,1,1.9682968179861327,1,0,0.19036048750069132,0.2011189743804927,0.21867513902121308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
93,1,1.9607322504139535,0,0,0.2592588790927729,0.0,0.2978216339558917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
91,1,1.8669547862506668,1,0,0.19976529090962403,0.422110606587078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2948046136681414,0.3097421670799176,0.0,0.0,Riesling
84,0,1.4761827010096757,0,1,0.0,0.0,0.0,0.3492158758453548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malbec
90,1,1.7886649117766558,0,0,0.23154790519615323,0.0,0.26598886682644995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
95,1,2.077386760887198,1,0,0.0,0.4571048575028342,0.24850332637585118,0.0,0.0,0.0,0.0,0.0,0.0,0.3192448112391951,0.0,0.0,0.0,Chardonnay
86,0,1.70382474956942,0,0,0.0,0.0,0.0,0.0,0.3209602982505923,0.0,0.3526632358997373,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
87,0,1.70382474956942,0,0,0.2355335708742368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
88,0,1.911930163660522,1,0,0.0,0.1861662115216822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
86,0,1.7826382233807831,1,1,0.0,0.0,0.0,0.22727376379633987,0.0,0.0,0.0,0.0,0.27390666959196763,0.28175127939887545,0.0,0.0,0.0,Chardonnay
84,0,1.7763500750549992,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
83,0,1.70382474956942,1,1,0.0,0.0,0.0,0.0,0.32509996601733304,0.0,0.0,0.0,0.36773010758410113,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
86,0,1.6288914380896082,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrah
84,0,1.505645500223933,0,1,0.0,0.0,0.0,0.0,0.0,0.3053432619769017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
90,1,1.7763500750549992,0,0,0.21190302386085014,0.0,0.24342196119674547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
91,1,1.713704021675243,1,0,0.0,0.2868561663374015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40068418076093226,0.0,0.0,0.0,Rosé
89,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30225693791327746,Rhône-style Red Blend
84,0,1.576205308822663,0,1,0.0,0.0,0.0,0.48526973715095273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrah
90,1,1.8248447612628298,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrah
91,1,1.7886649117766558,0,0,0.25402303776907154,0.0,0.0,0.0,0.3221898057715767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
97,1,2.098027578420398,0,0,0.22204655260872588,0.0,0.2550742614625732,0.0,0.2816324703678669,0.0,0.0,0.0,0.0,0.0,0.34428994188368395,0.0,0.0,Chardonnay
93,1,1.810490814025578,1,0,0.0,0.2167546798512403,0.0,0.0,0.0,0.0,0.0,0.0,0.2943358756283267,0.0,0.0,0.3282479651665943,0.0,Champagne Blend
85,0,1.5551302597192842,0,0,0.211300393595212,0.0,0.0,0.0,0.0,0.26657343931940963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Melon
96,1,2.078638329071804,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5845143341785921,0.0,0.0,0.0,Chardonnay
86,0,1.8154477680247336,0,1,0.0,0.0,0.0,0.28291294049859284,0.3014351205855242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malbec
95,1,1.9796104257872775,1,0,0.2666881843872184,0.2817604368824613,0.3063559910035327,0.0,0.0,0.0,0.0,0.37883612198274813,0.0,0.0,0.0,0.0,0.0,Chardonnay
87,0,1.5551302597192842,0,0,0.0,0.0,0.0,0.0,0.0,0.37706580784786214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
90,1,1.837790416705353,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41259375977881046,0.0,0.0,0.0,Malbec
95,1,1.8876965711860154,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37737083756744516,Malbec
84,0,1.505645500223933,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
88,0,1.70382474956942,0,0,0.1957014323065921,0.0,0.22481050809527442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
93,1,1.9886416066777144,1,1,0.0,0.0,0.0,0.292377375384668,0.0,0.0,0.0,0.0,0.352368490836533,0.0,0.38082584326512425,0.39296684394657677,0.0,Chardonnay
85,0,1.6128303280571636,0,0,0.0,0.0,0.0,0.0,0.3591902496012524,0.35727482775190283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
91,1,1.7557076861710752,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style White Blend
88,0,1.7886649117766558,0,1,0.0,0.0,0.24475163872031053,0.2536300203572641,0.0,0.0,0.29692760017861913,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
89,0,1.740211110170909,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359034894051192,0.0,0.3892532184690191,0.0,Bordeaux-style Red Blend
91,1,1.7886649117766558,1,0,0.3924690192499632,0.20732497500928018,0.22542287654546267,0.0,0.0,0.0,0.0,0.0,0.0,0.28959404576705083,0.0,0.0,0.0,Bordeaux-style Red Blend
87,0,1.7763500750549992,0,0,0.0,0.0,0.2503632573573654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riesling
86,0,1.8336170940394239,0,0,0.0,0.0,0.0,0.0,0.3452461784816769,0.3434051149383252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
88,0,1.6821606241402574,1,0,0.24644655001106736,0.0,0.2831035699295148,0.0,0.0,0.0,0.0,0.0,0.35356860686953306,0.36369471210455806,0.0,0.0,0.0,Rhône-style Red Blend
94,1,2.0408272773148637,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
96,1,1.9401869432450058,0,0,0.30031191997343676,0.0,0.34498099743351524,0.0,0.0,0.0,0.0,0.42659933888463186,0.0,0.4431867975891781,0.0,0.0,0.0,Chardonnay
91,1,1.7697806703348378,0,0,0.25978874045920114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riesling
90,1,1.6437137027175575,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32692576835492326,0.0,0.3396376204084631,0.0,0.0,0.0,Gamay
89,0,1.713704021675243,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
89,0,1.657450685768658,0,0,0.0,0.0,0.0,0.0,0.23606598173066937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Noir
91,1,1.900486575142383,1,0,0.0,0.29772126856374415,0.32371008251851635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
89,0,1.8336170940394239,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3398568713988996,0.0,0.0,0.0,0.0,Champagne Blend
85,0,1.4037376194831213,0,1,0.0,0.0,0.0,0.21731449083816243,0.23154197059822754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rhône-style Red Blend
91,1,1.7557076861710752,0,0,0.24558642388396176,0.0,0.2821155066875571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
89,0,1.8053469041633896,1,0,0.0,0.24802721996116497,0.0,0.0,0.0,0.0,0.3271678884829358,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
89,0,1.7557076861710752,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049147405088752,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
87,0,1.8732680991352706,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinot Gris
93,1,1.7763500750549992,1,1,0.0,0.33558236844900835,0.364876169937214,0.0,0.0,0.0,0.0,0.45120146914750026,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
85,0,1.731849630033596,0,0,0.0,0.0,0.0,0.0,0.602349239166305,0.0,0.3309232216320417,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
86,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.3962441497591836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gamay
87,0,1.837790416705353,1,0,0.0,0.0,0.2616999235761417,0.0,0.0,0.0,0.0,0.0,0.3268375507229277,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
89,0,1.657450685768658,1,0,0.3451310229650183,0.36463658124096093,0.0,0.0,0.0,0.0,0.0,0.4902658084250421,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
88,0,1.6821606241402574,0,1,0.0,0.0,0.0,0.37830006534095234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
91,1,1.9316237152776001,0,0,0.23759582286378308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854304487928769,Rhône-style White Blend
91,1,1.7826382233807831,0,0,0.26057515499405,0.0,0.29933369572606866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4040297132075713,0.0,0.0,Malbec
85,0,1.6288914380896082,0,0,0.0,0.0,0.0,0.0,0.0,0.3749595610580339,0.41420508461485905,0.0,0.0,0.0,0.0,0.0,0.0,Sauvignon Blanc
86,0,1.4425776540291462,0,1,0.0,0.0,0.0,0.29319642162172704,0.0,0.0,0.3432484440543263,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
91,1,1.79444802800064,1,0,0.26207437002140793,0.2768858664008616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
93,1,1.9316237152776001,1,0,0.23314847365376,0.24632518289517014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34407001030979517,0.0,0.0,0.0,Chardonnay
88,0,1.6128303280571636,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,White Blend
85,0,1.595344300060418,0,1,0.0,0.0,0.0,0.3037552171772676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chenin Blanc
90,1,1.8876965711860154,1,1,0.0,0.23031307558962866,0.0,0.25950158144673746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35363038772423766,Champagne Blend
88,0,1.6437137027175575,1,0,0.0,0.2964772958429159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
89,0,1.916182514373593,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38171807162314064,0.0,0.0,0.0,0.0,Grenache
88,0,1.6288914380896082,0,0,0.0,0.0,0.0,0.0,0.34278506617359483,0.0,0.0,0.0,0.0,0.3988388425469957,0.0,0.0,0.0,Red Blend
87,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.2603031211455617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
85,0,1.70382474956942,1,0,0.25373239000542563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36402135736072033,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
92,1,1.8732680991352706,1,0,0.0,0.3509399997886382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5388449955586827,Chardonnay
89,0,1.595344300060418,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
89,0,1.6128303280571636,1,1,0.2511410766306573,0.26533466277547274,0.28849637110719567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bordeaux-style Red Blend
87,0,1.5317625635685963,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3084937196940001,0.0,0.0,0.0,0.0,0.0,0.0,Red Blend
88,0,1.8763018709150487,0,0,0.2792472709285624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
85,0,1.8792584295462498,0,0,0.0,0.0,0.0,0.0,0.25252914967421675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chardonnay
93,1,1.8154477680247336,1,0,0.4256251662354319,0.22483998131042268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404921471771352,0.0,Malbec
86,0,1.5551302597192842,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rosé
88,0,1.6288914380896082,0,1,0.0,0.0,0.0,0.29345121705535465,0.0,0.3109960213543671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malbec
